,df1,df2,df3,df4,df5,df6,df7
169,-0.164,-0.03,-0.14,-0.101,-0.03,-0.03,-0.14
170,-0.2,-0.188,-0.256,-0.243,-0.188,-0.217,-0.256
171,0.256,0.355,0.0,0.071,0.355,0.6100000000000001,0.0
172,-0.164,0.0859999999999999,-0.18,-0.163,0.142,0.142,-0.135
173,0.165,0.312,0.124,0.1119999999999999,0.312,0.312,0.309
174,-0.201,-0.126,-0.0949999999999999,0.0619999999999999,-0.126,0.016,-0.13
175,-0.141,0.04,-0.123,-0.031,0.04,-0.123,-0.123
176,-0.021,-0.0689999999999999,-0.0689999999999999,-0.0349999999999999,0.054,0.1159999999999999,-0.021
177,0.157,0.037,0.006,0.263,0.037,0.037,0.006
178,0.02,-0.127,0.019,0.019,-0.127,0.0,0.019
179,0.038,-0.033,0.04,0.1099999999999999,-0.033,-0.0829999999999999,0.035
180,-0.0769999999999999,-0.0999999999999999,-0.2309999999999999,0.0,-0.0999999999999999,-0.0769999999999999,0.1069999999999999
181,-0.031,-0.031,-0.046,-0.182,-0.006,-0.006,-0.038
182,0.453,0.292,0.289,0.0,0.292,0.292,0.289
183,0.059,0.059,0.005,0.015,0.059,0.059,0.486
184,0.039,0.163,-0.1169999999999999,-0.038,0.163,0.163,-0.0779999999999999
185,0.1829999999999999,0.1769999999999999,-0.055,0.0999999999999999,0.1769999999999999,0.1769999999999999,0.001
186,-0.0789999999999999,0.0,0.0,0.083,0.0,0.0,0.0
187,0.0769999999999999,0.124,-0.043,0.1989999999999999,0.1279999999999999,0.124,-0.043
188,0.1429999999999999,0.0,0.2109999999999999,0.1659999999999999,0.0,0.0,0.2109999999999999
189,-0.016,-0.247,-0.247,-0.026,-0.247,-0.08,-0.217
190,0.244,0.187,-0.0799999999999999,-0.0979999999999999,0.187,0.187,-0.0799999999999999
191,-0.0849999999999999,-0.0849999999999999,-0.0239999999999999,0.013,-0.0849999999999999,-0.0849999999999999,-0.0239999999999999
192,-0.603,-0.725,-0.4,-0.0759999999999999,-0.418,-0.418,-0.308
193,-0.0169999999999999,-0.1439999999999999,0.0,-0.0629999999999999,-0.1439999999999999,-0.1439999999999999,0.0
194,-0.083,-0.083,-0.031,-0.083,-0.083,-0.083,0.0669999999999999
195,-0.0879999999999999,-0.289,-0.273,-0.119,-0.289,-0.289,-0.126
196,0.013,0.085,-0.0989999999999999,-0.0199999999999999,0.197,0.197,-0.0989999999999999
197,-0.4259999999999999,-0.4259999999999999,-0.4119999999999999,-0.389,-0.4259999999999999,-0.4259999999999999,-0.4119999999999999
198,0.296,0.168,-0.039,0.75,0.125,0.125,0.0
199,-0.174,-0.174,-0.2039999999999999,-0.255,-0.174,-0.174,-0.174
200,-0.217,-0.14,-0.217,-0.119,-0.14,-0.14,0.1489999999999999
201,-0.305,-0.328,-0.454,-0.299,-0.452,-0.454,-0.454
202,-0.0629999999999999,0.046,-0.1539999999999999,0.089,0.125,0.009,0.214
203,0.033,0.1119999999999999,-0.0409999999999999,0.023,0.033,0.033,0.033
204,0.071,0.128,-0.0079999999999998,0.075,0.128,0.075,0.128
205,-0.06,0.0,0.043,0.0,-0.127,-0.127,0.043
206,0.3219999999999999,0.1679999999999999,-0.089,-0.077,-0.068,-0.068,-0.089
207,-0.058,-0.015,-0.007,-0.075,-0.015,-0.015,-0.007
208,-0.123,-0.119,0.036,-0.177,-0.119,-0.177,0.172
209,-0.126,-0.0679999999999999,-0.0369999999999999,-0.126,-0.1909999999999999,0.0,0.071
210,0.205,0.0,0.169,0.026,0.057,0.122,0.169
211,0.12,0.0,-0.006,0.2929999999999999,0.0,0.0739999999999999,-0.006
212,0.011,-0.06,0.154,0.1959999999999999,-0.06,-0.06,0.304
213,0.256,0.092,-0.0259999999999999,0.141,0.022,0.022,0.019
214,-0.024,0.015,0.005,0.127,0.06,0.005,-0.0859999999999999
215,-0.031,0.0,-0.123,-0.141,0.0979999999999999,0.0979999999999999,-0.123
216,-0.2059999999999999,-0.276,-0.3409999999999999,-0.2899999999999999,-0.276,-0.276,-0.3409999999999999
217,0.074,-0.019,0.074,0.184,-0.019,0.0,0.189
218,0.019,0.139,0.002,0.073,0.139,0.139,0.002
219,-0.0499999999999999,-0.269,-0.13,-0.3069999999999999,-0.0359999999999999,-0.124,-0.13
220,-0.051,-0.03,-0.1129999999999999,-0.016,-0.068,-0.0909999999999999,0.0719999999999999
221,-0.0719999999999999,0.0,-0.2219999999999999,0.167,0.0,-0.143,0.223
222,-0.178,-0.2219999999999999,-0.2219999999999999,-0.129,-0.1109999999999999,-0.157,-0.2219999999999999
223,0.2979999999999999,0.2979999999999999,0.28,0.241,0.2979999999999999,0.36,0.2209999999999999
224,-0.212,-0.319,-0.212,-0.218,-0.319,-0.319,-0.081
225,-0.037,-0.031,-0.037,0.0,0.0,-0.026,-0.037
226,-0.06,0.0,-0.06,0.011,0.0,0.041,-0.06
227,-0.103,0.0569999999999999,-0.103,-0.12,0.0569999999999999,0.0569999999999999,-0.103
228,-0.046,0.0769999999999999,0.0969999999999999,0.2429999999999999,0.0769999999999999,0.0289999999999999,0.0969999999999999
229,0.0959999999999999,0.0959999999999999,0.0789999999999999,-0.016,0.0959999999999999,0.0959999999999999,0.0789999999999999
230,0.12,0.0119999999999999,-0.031,0.1419999999999999,0.0119999999999999,0.0119999999999999,0.0469999999999999
231,-0.043,-0.0649999999999999,0.011,0.015,-0.0649999999999999,-0.0649999999999999,0.011
232,-0.06,0.2159999999999999,0.0829999999999999,0.011,0.2159999999999999,0.2159999999999999,0.306
233,0.002,0.123,0.0,0.002,0.0,0.002,0.0979999999999999
234,-0.315,-0.2269999999999999,-0.344,-0.201,-0.0999999999999999,-0.311,-0.344
235,0.185,0.154,0.068,0.889,0.176,0.0909999999999999,0.13
236,-0.1139999999999999,-0.1139999999999999,-0.131,-0.1449999999999999,-0.1139999999999999,-0.121,0.1130000000000001
237,-0.287,-0.177,-0.287,0.025,-0.021,-0.177,-0.287
238,0.0739999999999999,-0.0989999999999999,-0.1109999999999999,0.011,-0.0989999999999999,-0.013,-0.1109999999999999
239,0.084,0.0,-0.0609999999999999,0.278,0.0,0.0,-0.0609999999999999
240,0.0899999999999999,0.01,-0.039,0.245,0.01,0.1129999999999999,-0.039
241,0.0,0.1409999999999999,0.0,0.1159999999999999,-0.075,-0.075,0.0039999999999998
242,0.2199999999999999,0.0149999999999999,0.0819999999999999,0.12,0.2659999999999999,0.2659999999999999,0.0819999999999999
243,-0.1,-0.029,-0.145,-0.083,-0.029,-0.1,-0.1
244,0.0479999999999999,0.249,0.0,0.858,0.125,-0.065,0.0
245,0.1059999999999999,0.139,0.1029999999999999,0.0519999999999999,0.1059999999999999,0.1059999999999999,0.1029999999999999
246,-0.1039999999999999,-0.253,-0.2069999999999999,-0.255,-0.1139999999999999,-0.1139999999999999,-0.1139999999999999
247,0.133,0.133,-0.1629999999999999,0.049,0.133,0.133,-0.143
248,-0.0809999999999999,0.051,-0.0579999999999999,0.137,0.2320000000000001,0.143,0.0
249,-0.298,-0.28,-0.28,-0.205,-0.28,-0.298,-0.28
250,0.0549999999999999,0.2969999999999999,0.0379999999999999,0.4059999999999999,0.0,0.0,0.0979999999999999
251,0.011,0.033,-0.0739999999999999,-0.033,-0.043,0.015,0.1069999999999999
252,-0.033,-0.095,-0.122,0.1079999999999999,-0.023,-0.023,-0.025
253,-0.1159999999999999,0.03,0.034,0.014,0.03,0.03,0.179
254,-0.872,-0.633,-0.81,-0.643,-0.633,-0.308,-0.81
255,0.1129999999999999,0.1159999999999999,0.0499999999999999,0.1129999999999999,0.1159999999999999,0.1159999999999999,0.256
256,-0.1050000000000001,0.1519999999999999,-0.17,0.0719999999999999,-0.1,-0.1,0.0209999999999999
257,0.072,0.219,-0.0929999999999999,0.4050000000000001,0.219,0.0,0.366
258,0.0,0.138,0.033,0.0989999999999999,0.148,0.0949999999999999,0.0779999999999999
259,-0.1060000000000001,-0.132,-0.154,0.0369999999999999,-0.132,-0.132,-0.154
260,0.2199999999999999,0.2309999999999999,-0.005,0.522,0.2309999999999999,0.2309999999999999,-0.009
261,-0.025,-0.176,-0.2179999999999999,-0.139,-0.049,0.1639999999999999,-0.184
262,0.0799999999999999,0.28,-0.1079999999999999,0.156,0.28,0.3189999999999999,0.151
263,-0.135,0.01,0.008,-0.189,0.01,0.01,0.011
264,-0.054,0.049,0.002,0.2079999999999999,0.049,0.146,0.0959999999999999
265,-0.12,-0.0669999999999999,-0.0679999999999999,-0.0569999999999999,0.0,0.0,-0.0679999999999999
266,0.071,0.319,-0.0259999999999999,0.045,0.2300000000000001,0.2300000000000001,0.085
267,0.0859999999999999,0.0859999999999999,-0.015,0.0819999999999999,0.0859999999999999,0.0859999999999999,-0.009
268,-0.2239999999999999,-0.128,-0.1819999999999999,-0.145,-0.2239999999999999,-0.2239999999999999,-0.1819999999999999
269,0.026,-0.256,-0.18,-0.163,0.037,0.037,0.186
270,-0.004,-0.0269999999999999,-0.0989999999999999,-0.0209999999999999,0.056,-0.0989999999999999,-0.0269999999999999
271,-0.2280000000000001,-0.085,-0.267,-0.2280000000000001,-0.306,-0.085,-0.267
272,0.247,0.003,-0.1699999999999999,-0.0249999999999999,0.003,0.003,-0.1699999999999999
273,0.06,-0.13,0.06,0.047,-0.13,-0.13,-0.0209999999999999
274,0.044,-0.0419999999999999,-0.0419999999999999,-0.027,-0.0419999999999999,-0.0419999999999999,0.339
275,0.12,0.021,-0.0749999999999999,0.175,0.021,0.021,-0.0749999999999999
276,0.071,0.017,-0.0169999999999999,0.071,0.176,-0.0169999999999999,0.071
277,-0.017,0.043,-0.0429999999999999,0.2309999999999999,0.043,0.239,-0.0429999999999999
278,0.089,0.213,0.051,0.054,0.183,0.183,0.051
279,-0.054,0.0,0.01,0.1809999999999999,0.1809999999999999,0.1809999999999999,0.0959999999999999
280,-0.0739999999999999,-0.0739999999999999,-0.3109999999999999,-0.2199999999999999,-0.0739999999999999,-0.1039999999999999,-0.0769999999999999
281,-0.035,-0.031,-0.007,0.2719999999999999,0.1789999999999999,-0.005,-0.007
282,0.0,-0.139,-0.02,-0.139,-0.139,-0.139,-0.01
283,0.0839999999999999,0.146,0.009,-0.192,-0.026,0.038,0.009
284,-0.174,-0.014,-0.093,0.1079999999999999,0.008,-0.014,-0.093
285,-0.075,-0.156,-0.075,0.1769999999999999,-0.075,-0.075,-0.075
286,0.0559999999999999,-0.167,-0.1039999999999999,-0.239,-0.2139999999999999,-0.167,-0.1039999999999999
287,0.0469999999999999,0.1569999999999999,0.1149999999999999,0.0379999999999999,0.1569999999999999,0.1569999999999999,0.1149999999999999
288,0.024,0.024,-0.0999999999999999,0.015,0.024,0.016,-0.0779999999999999
289,0.005,-0.016,-0.016,-0.0469999999999999,-0.016,0.195,-0.016
290,-0.027,0.011,-0.0969999999999999,-0.1169999999999999,0.011,0.02,-0.148
291,-0.1959999999999999,-0.1849999999999999,-0.1849999999999999,-0.239,-0.1959999999999999,-0.1959999999999999,-0.1849999999999999
292,-0.0819999999999999,0.445,-0.248,0.07,0.445,-0.136,-0.0469999999999999
293,-0.33,-0.214,-0.304,-0.358,-0.355,-0.355,-0.304
294,0.028,0.15,-0.0299999999999999,0.007,0.217,0.182,0.418
295,-0.035,0.0,-0.038,0.0,0.0,0.0,-0.038
296,0.2209999999999999,0.2209999999999999,0.0039999999999998,0.1039999999999999,0.0739999999999999,0.0739999999999999,0.0039999999999998
297,0.1759999999999999,-0.079,0.0439999999999999,0.0679999999999999,-0.079,0.1139999999999999,0.0799999999999999
298,0.017,0.274,-0.0479999999999999,0.0,0.017,0.1,0.038
299,0.2039999999999999,0.2039999999999999,0.1499999999999999,0.1499999999999999,0.2039999999999999,0.1309999999999999,0.1499999999999999
300,-0.1059999999999999,-0.1059999999999999,-0.057,0.018,-0.1059999999999999,-0.1059999999999999,-0.057
