,df1,df2,df3,df4,df5,df6,df7
1326,-0.1459999999999999,-0.1039999999999999,-0.1459999999999999,-0.0449999999999999,-0.1039999999999999,-0.1039999999999999,-0.1659999999999999
1327,0.0,0.0209999999999999,-0.011,-0.011,-0.011,-0.011,0.0729999999999999
1328,0.002,0.172,0.055,-0.001,0.172,0.172,0.127
1329,0.0989999999999999,0.01,-0.0529999999999999,0.048,0.145,0.12,-0.0529999999999999
1330,-0.062,-0.074,-0.1149999999999999,0.14,-0.074,-0.074,-0.1149999999999999
1331,-0.1099999999999999,-0.1099999999999999,-0.1099999999999999,-0.1099999999999999,-0.1099999999999999,-0.1099999999999999,-0.1099999999999999
1332,-0.1979999999999999,-0.135,-0.1139999999999999,-0.01,-0.135,-0.135,0.396
1333,-0.1519999999999999,-0.1529999999999999,-0.1719999999999999,-0.0579999999999999,-0.1529999999999999,-0.1529999999999999,-0.1719999999999999
1334,-0.0199999999999999,0.0,-0.0199999999999999,-0.0199999999999999,0.0,0.0,-0.0199999999999999
1335,-0.0529999999999999,-0.0739999999999999,-0.0529999999999999,-0.0949999999999999,-0.0529999999999999,-0.0529999999999999,-0.0529999999999999
1336,-0.2039999999999999,-0.118,-0.009,0.522,-0.2039999999999999,-0.2039999999999999,-0.009
1337,0.0219999999999999,0.0429999999999999,0.0919999999999999,0.3869999999999999,0.0309999999999999,0.0309999999999999,0.0919999999999999
1338,-0.0579999999999999,-0.026,-0.0879999999999999,0.121,-0.026,-0.026,-0.0879999999999999
1339,0.256,0.012,0.011,0.032,0.012,0.012,0.011
1340,-0.12,0.021,-0.144,-0.1769999999999999,-0.122,0.021,-0.144
1341,-0.3229999999999999,-0.265,-0.3429999999999999,-0.142,-0.1039999999999999,-0.1039999999999999,-0.3429999999999999
1342,-0.1979999999999999,-0.158,-0.187,-0.1979999999999999,-0.158,-0.158,-0.187
1343,-0.26,-0.2719999999999999,-0.26,-0.2169999999999999,0.094,-0.1609999999999999,-0.3009999999999999
1344,-0.022,-0.022,-0.022,-0.022,-0.022,-0.022,-0.022
1345,-0.024,-0.149,-0.17,-0.033,-0.149,-0.149,-0.0799999999999999
1346,-0.032,-0.032,0.005,0.2079999999999999,-0.032,-0.032,-0.003
1347,-0.6779999999999999,-0.6280000000000001,-0.6359999999999999,-0.6559999999999999,-0.6280000000000001,-0.6280000000000001,-0.6579999999999999
1348,-0.0219999999999999,-0.0219999999999999,-0.1479999999999999,-0.1159999999999999,-0.0219999999999999,-0.0219999999999999,0.051
1349,-0.1119999999999999,-0.1119999999999999,-0.039,-0.008,-0.0499999999999999,-0.0499999999999999,-0.018
1350,-0.187,0.032,-0.017,-0.144,-0.187,-0.187,0.0629999999999999
1351,0.0,0.104,-0.0109999999999998,0.104,0.104,0.104,0.0
1352,-0.125,0.045,-0.0249999999999999,0.104,-0.0649999999999999,0.078,0.042
1353,-0.2709999999999999,-0.253,-0.0929999999999999,0.636,-0.253,-0.253,-0.25
1354,-0.96,-0.98,-0.96,-0.93,-0.96,-0.958,-0.96
1355,0.0,-0.002,0.17,0.17,-0.002,0.0,0.17
1356,-0.083,0.0419999999999999,-0.167,-0.1060000000000001,0.0419999999999999,0.0419999999999999,-0.136
1357,0.0,0.0,-0.01,-0.042,-0.01,-0.002,-0.01
1358,-0.156,-0.092,-0.156,-0.083,-0.092,-0.092,-0.1159999999999999
1359,-0.062,0.0299999999999999,-0.062,0.0109999999999998,0.0209999999999999,0.2239999999999999,0.2699999999999999
1360,-0.02,-0.02,-0.02,0.0529999999999999,-0.02,-0.02,-0.02
1361,-0.32,-0.287,-0.277,0.598,-0.287,-0.287,-0.277
1362,0.037,0.198,0.042,0.052,0.037,0.198,0.042
1363,0.0,-0.01,-0.0919999999999999,-0.009,-0.01,-0.0919999999999999,-0.0919999999999999
1364,0.175,0.935,0.175,0.529,0.935,0.935,0.175
1365,0.052,-0.0249999999999999,-0.1559999999999999,0.055,-0.1149999999999999,-0.0249999999999999,-0.1559999999999999
1366,-0.177,-0.2089999999999999,-0.2099999999999999,-0.125,-0.191,-0.191,-0.179
1367,-0.0639999999999999,0.037,-0.0639999999999999,-0.0639999999999999,0.2039999999999999,0.3429999999999999,0.017
1368,-0.125,-0.1359999999999999,-0.1359999999999999,0.042,-0.1359999999999999,0.0,-0.1359999999999999
1369,-0.042,0.0079999999999998,-0.033,-0.062,0.0079999999999998,0.0079999999999998,0.0079999999999998
1370,-0.036,-0.033,-0.036,-0.057,0.349,0.349,-0.033
1371,-0.264,-0.139,-0.264,-0.2240000000000001,-0.264,-0.264,-0.264
1372,-0.0199999999999999,-0.0819999999999999,0.158,0.0,-0.0819999999999999,-0.0819999999999999,0.158
1373,-0.253,-0.1069999999999999,-0.0859999999999999,-0.253,-0.1069999999999999,-0.1069999999999999,-0.0859999999999999
1374,-0.0719999999999999,0.052,-0.0729999999999999,-0.0729999999999999,0.069,0.069,-0.0729999999999999
1375,-0.265,-0.192,-0.2339999999999999,-0.2229999999999999,-0.265,-0.265,-0.2229999999999999
1376,-0.039,-0.039,-0.25,-0.093,-0.039,-0.039,0.2089999999999999
1377,-0.02,0.0,-0.02,0.0,0.0,0.0,-0.02
1378,-0.1359999999999999,-0.0419999999999999,-0.1559999999999999,-0.0419999999999999,0.045,0.045,-0.1559999999999999
1379,-0.759,-0.938,-0.938,-0.385,-0.757,-0.938,-0.938
1380,-0.24,0.0,-0.3119999999999999,-0.284,0.0,0.0,-0.3119999999999999
1381,0.0999999999999999,-0.07,-0.1009999999999999,0.0759999999999999,-0.07,-0.07,-0.0809999999999999
1382,-0.1039999999999999,-0.146,-0.1039999999999999,-0.0839999999999999,-0.064,-0.064,-0.1039999999999999
1383,0.0629999999999999,-0.086,-0.1139999999999999,0.0579999999999999,-0.086,-0.1149999999999999,-0.1139999999999999
1384,0.006,-0.118,-0.118,0.047,-0.1879999999999999,-0.1059999999999999,0.052
1385,-0.3339999999999999,-0.136,-0.288,-0.036,-0.066,-0.066,-0.288
1386,-0.099,0.1089999999999999,-0.102,-0.152,-0.057,-0.057,-0.102
1387,-0.1719999999999999,-0.1719999999999999,-0.1719999999999999,-0.0679999999999999,-0.1719999999999999,-0.1719999999999999,0.005
1388,-0.121,-0.121,-0.134,-0.08,-0.121,-0.121,-0.134
1389,-0.041,-0.167,-0.1049999999999999,0.1489999999999999,-0.167,-0.167,-0.053
1390,-0.187,-0.395,-0.302,0.469,-0.395,-0.395,-0.302
1391,-0.4169999999999999,-0.2179999999999999,-0.4169999999999999,-0.353,-0.2179999999999999,-0.2179999999999999,-0.4169999999999999
1392,-0.149,-0.008,-0.045,0.2279999999999999,-0.008,0.017,-0.045
1393,-0.01,-0.01,-0.0499999999999999,-0.0609999999999999,-0.01,-0.01,-0.0629999999999999
1394,-0.3029999999999999,-0.2079999999999999,-0.3029999999999999,-0.1979999999999999,-0.2819999999999999,-0.2819999999999999,-0.3029999999999999
1395,-0.03,0.2179999999999999,-0.0699999999999999,0.061,0.2179999999999999,0.2179999999999999,-0.0699999999999999
1396,-0.569,-0.569,-0.812,0.126,-0.569,-0.569,-0.812
1397,0.042,0.042,0.0,0.0819999999999999,0.042,0.042,0.0
1398,-0.037,-0.037,-0.1079999999999999,-0.037,-0.037,-0.037,-0.04
1399,-0.385,-0.906,-0.938,-0.448,-0.906,-0.906,-0.938
1400,0.157,0.1169999999999999,0.0,0.157,0.213,0.203,0.0
1401,-0.0619999999999999,-0.0629999999999999,-0.021,-0.0619999999999999,-0.0629999999999999,-0.0619999999999999,-0.021
1402,-0.0319999999999999,-0.0319999999999999,-0.0319999999999999,-0.0319999999999999,-0.0319999999999999,-0.0319999999999999,-0.0319999999999999
1403,-0.088,-0.2239999999999999,-0.213,-0.098,-0.043,-0.203,-0.2239999999999999
1404,0.149,0.149,-0.0849999999999999,0.2029999999999999,0.3319999999999999,0.3319999999999999,-0.0849999999999999
1405,0.0869999999999999,0.0899999999999999,-0.07,-0.028,0.014,0.019,-0.082
1406,-0.187,0.021,-0.02,0.0699999999999999,0.0,-0.017,-0.02
1407,-0.0819999999999999,-0.0819999999999999,-0.0199999999999999,0.132,-0.0819999999999999,-0.0819999999999999,-0.0199999999999999
1408,-0.0279999999999999,0.0,-0.0279999999999999,-0.0299999999999999,0.0,0.086,-0.0279999999999999
1409,0.408,-0.449,-0.342,0.408,0.408,-0.449,-0.342
1410,-0.243,-0.151,-0.2009999999999999,-0.014,-0.151,-0.014,-0.2009999999999999
1411,0.016,0.016,-0.0989999999999999,-0.0779999999999999,0.016,0.37,-0.1919999999999999
1412,-0.047,-0.008,-0.0779999999999999,-0.12,0.0,-0.038,-0.0779999999999999
1413,-0.1639999999999999,0.017,-0.1639999999999999,-0.144,-0.1009999999999999,-0.1009999999999999,-0.0489999999999999
1414,0.0,0.187,-0.0529999999999999,0.2329999999999999,0.187,0.187,-0.0529999999999999
1415,-0.1019999999999999,-0.396,-0.396,-0.42,-0.396,-0.396,0.51
1416,0.7709999999999999,0.0759999999999999,0.006,0.3399999999999999,0.0759999999999999,0.0759999999999999,0.006
1417,-0.413,0.2329999999999999,-0.392,-0.2049999999999999,0.2329999999999999,0.2329999999999999,-0.246
1418,-0.1139999999999999,0.376,-0.0719999999999999,-0.044,-0.0719999999999999,-0.0719999999999999,-0.0719999999999999
1419,-0.0279999999999999,-0.0699999999999999,-0.0409999999999999,-0.0389999999999999,0.0,0.0,-0.0409999999999999
1420,0.012,-0.011,-0.0409999999999999,-0.0419999999999999,-0.0819999999999999,-0.0409999999999999,0.1159999999999999
1421,-0.569,-0.75,-0.812,-0.6040000000000001,-0.75,-0.75,-0.812
1422,0.1929999999999999,0.0309999999999999,0.02,0.0729999999999999,0.0309999999999999,0.0309999999999999,0.02
1423,-0.162,0.0,-0.1939999999999999,-0.165,0.0,0.0,-0.1729999999999999
1424,0.078,-0.129,-0.129,0.083,0.292,0.7080000000000001,-0.129
1425,-0.104,0.0829999999999999,-0.1149999999999999,0.135,0.0829999999999999,0.0829999999999999,-0.136
1426,-0.009,-0.0399999999999999,-0.0199999999999999,0.085,-0.0299999999999999,-0.0299999999999999,0.126
1427,-0.012,0.009,0.01,0.01,0.009,0.009,0.01
1428,-0.0539999999999999,-0.2259999999999999,-0.2679999999999999,-0.1699999999999999,-0.2259999999999999,-0.2879999999999999,-0.2679999999999999
1429,0.0,0.0,0.042,0.251,0.0,0.0,0.2199999999999999
1430,-0.02,0.136,-0.178,-0.1979999999999999,0.136,0.136,-0.178
1431,-0.2189999999999999,0.1149999999999999,-0.208,-0.148,-0.038,0.1149999999999999,-0.208
1432,0.033,-0.1809999999999999,-0.2009999999999999,-0.2229999999999999,-0.16,-0.16,-0.2009999999999999
1433,0.148,-0.0089999999999998,-0.0289999999999999,0.085,0.043,-0.0089999999999998,0.0
1434,0.129,-0.1139999999999999,-0.0939999999999999,-0.0719999999999999,-0.1139999999999999,-0.1139999999999999,-0.0939999999999999
1435,-0.1149999999999999,0.052,-0.005,0.28,0.036,-0.125,-0.005
1436,-0.02,-0.02,-0.02,-0.042,-0.02,-0.02,-0.02
1437,-0.0519999999999999,-0.0519999999999999,-0.0539999999999999,-0.0319999999999999,-0.0519999999999999,-0.0519999999999999,-0.0539999999999999
1438,0.0519999999999999,0.2879999999999999,-0.001,0.0619999999999999,0.2879999999999999,-0.042,0.0
1439,-0.09,-0.08,-0.08,0.1669999999999999,-0.08,-0.08,0.0769999999999999
1440,0.0689999999999999,-0.023,-0.129,-0.031,-0.166,0.001,0.0739999999999999
1441,-0.001,-0.0409999999999999,-0.0209999999999999,-0.0419999999999999,-0.0409999999999999,-0.0409999999999999,-0.0209999999999999
1442,-0.121,0.316,-0.1109999999999999,0.785,-0.1379999999999999,0.004,-0.0819999999999999
1443,0.035,-0.0519999999999999,0.032,0.018,-0.0519999999999999,-0.1039999999999999,0.032
1444,-0.0699999999999999,-0.0479999999999999,-0.0609999999999999,-0.0699999999999999,-0.0479999999999999,-0.0479999999999999,-0.0609999999999999
1445,0.021,0.029,-0.1849999999999999,-0.1119999999999999,0.029,0.029,-0.0469999999999999
1446,0.02,0.0309999999999999,-0.001,0.0309999999999999,0.0309999999999999,0.0309999999999999,-0.001
1447,-0.127,0.248,-0.127,-0.3059999999999999,-0.04,-0.04,-0.127
1448,0.0,0.094,0.254,0.257,0.094,0.162,0.5830000000000001
1449,0.0,0.3560000000000001,0.167,0.009,0.3560000000000001,0.143,-0.0109999999999998
1450,0.03,0.0559999999999999,0.0389999999999999,0.0619999999999999,0.0559999999999999,0.0559999999999999,0.0389999999999999
1451,-0.019,0.245,-0.0299999999999999,-0.0299999999999999,0.8460000000000001,0.8460000000000001,0.8460000000000001
1452,-0.187,-0.012,-0.208,-0.2189999999999999,-0.012,-0.012,-0.1079999999999999
1453,-0.021,0.1999999999999999,-0.183,0.1999999999999999,0.407,0.407,0.0489999999999999
1454,-0.2290000000000001,-0.24,-0.2290000000000001,-0.24,-0.24,-0.24,-0.2290000000000001
1455,-0.062,0.0,-0.031,0.0,0.0,0.0,-0.031
1456,-0.0869999999999999,-0.1639999999999999,-0.2649999999999999,-0.2649999999999999,-0.1639999999999999,-0.1639999999999999,-0.129
1457,-0.0829999999999999,-0.0929999999999999,-0.1979999999999999,-0.019,-0.0929999999999999,-0.0929999999999999,-0.062
1458,-0.1039999999999999,-0.0999999999999999,-0.1169999999999999,-0.021,-0.0999999999999999,-0.0999999999999999,-0.1169999999999999
1459,-0.3239999999999999,-0.3229999999999999,-0.354,-0.0889999999999999,-0.3229999999999999,-0.365,-0.353
1460,-0.0379999999999999,-0.0379999999999999,-0.0379999999999999,-0.0179999999999999,-0.0379999999999999,-0.0379999999999999,-0.0379999999999999
1461,0.01,0.0179999999999999,-0.011,0.01,0.0179999999999999,0.0179999999999999,0.01
1462,-0.029,-0.024,-0.17,-0.243,-0.029,-0.029,-0.0759999999999999
1463,-0.07,-0.143,-0.1009999999999999,0.0999999999999999,-0.143,-0.143,-0.07
1464,0.126,0.146,0.0,-0.045,0.049,0.049,0.0
1465,-0.0309999999999999,0.094,-0.0409999999999999,-0.0109999999999998,0.094,-0.0419999999999999,-0.0409999999999999
1466,-0.057,-0.057,-0.079,-0.057,-0.057,-0.057,-0.052
1467,0.0819999999999999,0.24,0.029,0.0,0.0,0.0,0.029
1468,-0.0519999999999999,0.0,-0.0519999999999999,0.236,0.0,-0.024,-0.0649999999999999
1469,0.0,0.0799999999999999,0.0819999999999999,0.0699999999999999,0.0799999999999999,0.0799999999999999,0.02
1470,-0.0939999999999999,-0.0519999999999999,-0.0939999999999999,-0.0939999999999999,-0.0519999999999999,-0.0939999999999999,-0.0539999999999999
1471,-0.01,0.219,-0.0209999999999999,0.198,0.219,0.219,-0.0209999999999999
1472,0.0309999999999999,0.2009999999999999,0.0829999999999999,0.1109999999999999,0.2009999999999999,0.2009999999999999,0.125
1473,0.0729999999999999,0.0,-0.021,0.0729999999999999,0.0,0.1629999999999999,-0.021
1474,-0.2189999999999999,-0.127,-0.1769999999999999,-0.137,-0.127,-0.2189999999999999,-0.1579999999999999
1475,0.146,0.126,0.146,0.135,-0.0319999999999999,-0.0319999999999999,0.146
1476,-0.135,-0.0929999999999999,-0.0929999999999999,-0.1149999999999999,-0.135,-0.0929999999999999,-0.0929999999999999
1477,-0.009,0.0,-0.009,0.647,0.0,0.0,0.158
1478,-0.208,-0.249,-0.249,-0.087,-0.041,-0.041,-0.249
1479,-0.1569999999999999,-0.1989999999999999,-0.127,-0.2189999999999999,-0.1989999999999999,-0.0939999999999999,-0.021
1480,-0.388,-0.368,-0.388,-0.284,-0.368,-0.368,-0.388
1481,0.062,-0.128,-0.1769999999999999,-0.1769999999999999,-0.1769999999999999,-0.1769999999999999,-0.1769999999999999
1482,0.042,0.0919999999999999,0.0,0.3319999999999999,0.0919999999999999,0.042,0.0
1483,0.236,0.1949999999999999,0.022,0.1889999999999999,0.022,0.022,0.022
1484,-0.3979999999999999,-0.3979999999999999,-0.355,-0.3759999999999999,-0.3979999999999999,-0.3979999999999999,-0.355
1485,0.012,0.029,-0.12,-0.132,0.012,0.012,-0.02
1486,0.0,-0.147,-0.156,0.011,-0.156,-0.156,0.011
1487,0.0,0.2179999999999999,0.0699999999999999,0.008,0.2879999999999999,-0.001,0.0699999999999999
1488,-0.2299999999999999,-0.144,-0.148,-0.136,-0.2299999999999999,-0.1049999999999999,-0.1879999999999999
1489,-0.173,-0.173,-0.131,-0.1109999999999999,-0.173,-0.173,-0.131
1490,-0.022,0.0,0.0,0.0,0.0,0.0,0.0
1491,0.0,0.061,-0.023,-0.0769999999999999,0.05,-0.1059999999999999,0.019
1492,-0.1109999999999999,0.0869999999999999,0.0,0.0679999999999999,0.0869999999999999,0.0869999999999999,0.0
1493,-0.177,0.005,-0.198,-0.022,0.005,0.005,-0.036
1494,-0.355,-0.355,-0.3329999999999999,-0.045,-0.355,-0.355,-0.3329999999999999
1495,0.0,0.0,0.0,0.146,0.0,0.0,0.167
1496,-0.0499999999999999,-0.039,-0.0699999999999999,-0.0699999999999999,-0.039,-0.039,-0.0699999999999999
1497,-0.3029999999999999,-0.3319999999999999,-0.3319999999999999,-0.3119999999999999,-0.3319999999999999,-0.262,-0.2699999999999999
1498,-0.083,0.0699999999999999,-0.073,-0.0939999999999999,0.0699999999999999,0.0,-0.036
1499,0.001,-0.009,-0.012,0.0,-0.009,0.0,-0.012
1500,0.025,-0.0999999999999999,-0.1729999999999999,-0.037,-0.0999999999999999,-0.0999999999999999,-0.1929999999999999
1501,0.25,0.25,-0.031,0.03,0.25,0.25,0.0389999999999999
1502,-0.141,0.1159999999999999,-0.1719999999999999,0.062,0.1159999999999999,-0.1519999999999999,-0.1719999999999999
1503,-0.1869999999999999,-0.1869999999999999,-0.1889999999999999,-0.156,-0.1869999999999999,-0.1869999999999999,-0.1889999999999999
1504,0.0219999999999999,0.0,0.0769999999999999,0.0319999999999999,0.2249999999999999,0.2089999999999999,0.0769999999999999
1505,-0.162,-0.021,-0.1729999999999999,0.0,-0.1729999999999999,-0.1729999999999999,-0.0619999999999999
1506,0.02,0.0,-0.001,0.0399999999999999,0.0,-0.013,-0.001
1507,-0.009,-0.235,-0.235,-0.235,-0.162,-0.162,-0.0629999999999999
1508,-0.001,0.02,0.0,0.02,0.02,0.02,0.0
1509,0.0939999999999999,-0.063,-0.1039999999999999,0.038,-0.075,-0.063,0.0939999999999999
1510,0.1929999999999999,-0.011,-0.01,0.1459999999999999,0.0729999999999999,0.0729999999999999,-0.01
1511,0.487,-0.128,-0.0859999999999999,-0.128,-0.128,-0.128,-0.0859999999999999
1512,-0.1919999999999999,0.0,-0.1159999999999999,0.057,0.0,-0.029,-0.1079999999999999
1513,0.02,0.0399999999999999,0.008,-0.001,0.1459999999999999,0.0519999999999999,0.0519999999999999
1514,0.2879999999999999,0.0829999999999999,0.02,0.356,0.0699999999999999,0.2879999999999999,0.131
1515,0.003,0.034,-0.0699999999999999,0.003,0.173,0.173,0.17
1516,-0.031,-0.066,-0.2279999999999999,-0.1169999999999999,-0.066,-0.174,-0.2279999999999999
1517,-0.094,-0.094,0.005,-0.126,-0.094,-0.094,0.005
1518,-0.037,0.046,-0.153,-0.0499999999999999,0.046,0.0,-0.1729999999999999
1519,0.041,-0.0819999999999999,-0.1729999999999999,-0.011,0.008,-0.0819999999999999,-0.1729999999999999
1520,-0.062,-0.062,-0.0739999999999999,0.64,-0.062,-0.062,0.1049999999999999
1521,-0.162,0.034,-0.131,0.067,0.034,-0.123,-0.131
1522,-0.032,0.01,-0.032,0.0939999999999999,0.0479999999999999,0.0479999999999999,-0.032
1523,-0.2049999999999999,-0.2049999999999999,-0.2049999999999999,0.125,-0.2049999999999999,-0.2049999999999999,-0.2049999999999999
1524,0.2799999999999999,0.0419999999999999,-0.023,0.0209999999999999,0.0419999999999999,-0.023,-0.023
1525,-0.073,0.271,0.027,0.1029999999999999,0.1139999999999999,0.1139999999999999,0.027
1526,0.153,0.0,-0.0729999999999999,0.1,0.0,0.0,0.0
1527,0.172,0.172,0.127,0.653,0.172,0.172,0.127
1528,-0.1519999999999999,-0.1519999999999999,-0.1729999999999999,-0.0469999999999999,-0.1519999999999999,-0.1519999999999999,-0.1719999999999999
1529,-0.521,-0.354,-0.354,-0.512,-0.354,-0.354,-0.354
1530,0.02,0.031,0.02,0.0709999999999999,0.031,0.0,0.029
1531,-0.0659999999999999,0.0869999999999999,-0.2019999999999999,-0.029,0.0869999999999999,0.0869999999999999,-0.2019999999999999
1532,-0.0699999999999999,-0.0499999999999999,-0.0699999999999999,0.194,-0.0499999999999999,0.164,-0.0499999999999999
1533,-0.021,-0.023,0.0,0.125,-0.0319999999999999,-0.0319999999999999,0.0
1534,0.0,0.1879999999999999,-0.02,-0.021,0.2539999999999999,0.1359999999999999,-0.02
1535,-0.126,-0.1059999999999999,0.007,-0.1059999999999999,-0.1059999999999999,-0.1059999999999999,-0.0859999999999999
1536,-0.0729999999999999,-0.0729999999999999,-0.0109999999999998,0.0,0.156,0.0,-0.0729999999999999
1537,-0.011,0.916,0.0,0.0,0.916,0.406,0.1139999999999999
1538,0.001,0.041,-0.2079999999999999,0.76,0.01,0.041,-0.042
1539,-0.104,-0.057,-0.1149999999999999,-0.1149999999999999,-0.145,-0.145,-0.1149999999999999
1540,0.0109999999999998,0.0529999999999999,-0.021,-0.025,0.0609999999999999,0.0609999999999999,0.0399999999999999
1541,0.0,-0.042,0.0,0.0409999999999999,-0.001,0.0519999999999999,0.0
1542,0.0109999999999998,0.0629999999999999,-0.021,0.1779999999999999,0.0629999999999999,0.0629999999999999,-0.021
1543,-0.064,-0.064,-0.1039999999999999,-0.026,-0.064,-0.064,0.1139999999999999
1544,-0.161,-0.331,-0.204,-0.142,-0.331,-0.331,-0.204
1545,-0.261,-0.261,-0.281,-0.2309999999999999,-0.261,-0.281,-0.239
1546,0.235,0.12,0.0729999999999999,0.1979999999999999,0.125,0.125,0.0
1547,-0.366,-0.25,-0.17,-0.019,-0.25,-0.377,-0.3329999999999999
1548,-0.156,0.0,-0.156,0.1009999999999999,0.0,0.0,-0.0959999999999999
1549,-0.0829999999999999,0.011,-0.0309999999999999,0.157,0.011,0.011,-0.0309999999999999
1550,0.007,0.0,-0.0959999999999999,-0.144,0.0,-0.026,-0.029
1551,0.078,0.0,-0.1979999999999999,0.198,-0.128,0.0,-0.128
1552,0.3299999999999999,0.0819999999999999,0.0729999999999999,0.0,0.0819999999999999,0.0819999999999999,0.0729999999999999
1553,-0.2299999999999999,0.0379999999999999,-0.25,-0.2299999999999999,0.0649999999999999,-0.2220000000000001,-0.25
1554,-0.2290000000000001,-0.088,-0.302,-0.169,-0.021,-0.135,-0.104
1555,0.176,0.176,-0.0309999999999999,0.09,0.176,0.052,0.042
1556,0.0739999999999999,0.0319999999999999,-0.012,0.0,0.0609999999999999,0.0319999999999999,-0.012
1557,-0.032,0.128,-0.0739999999999999,0.6970000000000001,0.128,0.128,-0.0739999999999999
1558,0.0,0.1519999999999999,0.0,0.1039999999999999,0.0109999999999998,-0.02,0.0
1559,-0.021,0.001,-0.02,0.001,0.001,0.001,-0.02
1560,-0.005,-0.022,-0.0919999999999999,-0.071,-0.0809999999999999,-0.022,-0.022
1561,-0.241,-0.211,-0.241,-0.239,-0.211,-0.211,-0.241
1562,0.01,0.0,-0.003,0.01,0.01,0.0,-0.003
1563,-0.02,0.0499999999999999,-0.02,0.1049999999999999,0.0499999999999999,0.0499999999999999,-0.02
1564,0.0,0.0279999999999999,0.0279999999999999,0.0,-0.01,-0.01,0.0279999999999999
1565,-0.2189999999999999,-0.261,-0.154,-0.031,-0.261,-0.261,0.0
1566,-0.215,0.1609999999999999,-0.048,-0.058,-0.121,-0.173,-0.094
1567,-0.162,-0.006,-0.037,0.1029999999999999,-0.006,-0.006,-0.037
1568,0.021,0.0,0.001,0.021,0.1049999999999999,0.001,0.001
1569,-0.162,-0.141,-0.141,0.008,-0.141,-0.141,-0.141
1570,-0.239,-0.239,-0.2189999999999999,0.719,-0.24,-0.239,-0.239
1571,-0.2019999999999999,-0.045,-0.2019999999999999,-0.16,-0.045,-0.2019999999999999,-0.2019999999999999
1572,-0.05,-0.038,-0.0789999999999999,-0.026,-0.038,-0.038,-0.0779999999999999
1573,-0.25,-0.2179999999999999,-0.25,0.021,-0.13,-0.2179999999999999,-0.25
1574,0.158,0.199,-0.0209999999999999,-0.0199999999999999,0.091,0.158,-0.0209999999999999
1575,-0.007,-0.007,-0.02,-0.049,-0.007,-0.007,-0.02
1576,0.2109999999999999,0.247,0.008,-0.029,0.247,0.247,0.0959999999999999
1577,-0.146,-0.146,-0.1999999999999999,-0.2199999999999999,-0.146,-0.021,-0.1999999999999999
1578,-0.125,0.132,0.0,0.7200000000000001,0.132,-0.1159999999999999,0.042
1579,-0.0079999999999998,-0.0079999999999998,-0.0279999999999999,0.045,-0.0079999999999998,-0.0079999999999998,-0.0279999999999999
1580,0.0309999999999999,0.0,-0.011,0.1009999999999999,-0.01,-0.022,-0.011
1581,0.037,0.042,0.029,0.042,0.042,0.042,0.029
1582,-0.097,-0.1079999999999999,-0.1079999999999999,-0.129,-0.1079999999999999,-0.1079999999999999,-0.042
1583,0.0109999999999998,0.4479999999999999,0.0529999999999999,0.1009999999999999,0.4479999999999999,0.3399999999999999,0.1779999999999999
1584,0.094,-0.0309999999999999,0.055,-0.0109999999999998,0.019,-0.0319999999999999,0.055
1585,0.0939999999999999,0.0689999999999999,0.235,0.0819999999999999,0.0689999999999999,0.0,0.235
1586,-0.724,-0.76,-0.833,-0.757,-0.724,-0.724,-0.724
1587,-0.0699999999999999,0.003,-0.0289999999999999,-0.0079999999999998,-0.0699999999999999,0.003,-0.0289999999999999
1588,-0.025,0.679,-0.158,-0.041,0.679,0.679,-0.158
1589,0.031,0.0,-0.156,-0.031,0.0,0.0,-0.127
1590,-0.012,-0.0819999999999999,-0.0619999999999999,-0.0409999999999999,-0.0819999999999999,-0.0819999999999999,-0.0619999999999999
1591,-0.2189999999999999,-0.199,-0.2189999999999999,-0.2189999999999999,-0.199,-0.199,-0.2189999999999999
1592,-0.3339999999999999,-0.316,-0.354,-0.198,-0.327,-0.316,-0.355
1593,-0.17,-0.15,-0.0759999999999999,-0.0899999999999999,0.026,-0.0759999999999999,-0.0699999999999999
1594,0.0,0.146,0.062,0.061,0.146,0.146,0.062
1595,-0.01,0.021,0.073,0.177,0.157,0.021,0.157
1596,-0.1099999999999999,-0.122,-0.13,-0.06,-0.122,-0.09,-0.13
1597,0.0309999999999999,-0.042,0.008,0.0399999999999999,-0.042,0.0399999999999999,0.02
1598,0.146,0.031,0.146,-0.0519999999999999,0.031,-0.021,0.146
1599,-0.5319999999999999,-0.1649999999999999,-0.267,0.406,-0.1649999999999999,-0.1649999999999999,-0.267
1600,0.503,0.137,0.023,-0.0709999999999999,0.857,0.857,0.169
1601,0.01,0.01,-0.01,0.01,-0.01,0.0,-0.01
1602,0.01,0.01,0.0189999999999999,0.0,0.0729999999999999,0.1739999999999999,0.1879999999999999
1603,0.0,0.0,-0.013,0.121,0.0,0.0,-0.013
1604,-0.02,0.0299999999999999,0.002,0.2919999999999999,0.0299999999999999,0.0299999999999999,0.002
1605,0.729,0.138,-0.1779999999999999,0.036,0.138,0.072,-0.1779999999999999
1606,0.71,0.0809999999999999,0.0,0.706,0.05,0.394,0.0
1607,-0.149,0.006,-0.2009999999999999,-0.243,0.006,-0.1059999999999999,-0.2009999999999999
1608,-0.238,-0.252,-0.241,0.175,-0.238,-0.238,-0.241
1609,0.012,0.0,-0.0329999999999999,0.6160000000000001,0.165,0.26,0.103
1610,-0.3330000000000001,-0.324,-0.263,-0.3330000000000001,-0.344,-0.25,-0.263
